0,64,1023
5,64,1023
10,64,1023
15,62,1023
20,62,1023
25,62,1023
30,62,1023
35,63,1023
40,63,1023
45,63,1023
50,64,1023
55,64,1023
60,64,1023
65,64,1023
70,61,1023
75,61,1023
80,63,1023
85,63,1023
90,63,1023
95,63,1023
100,63,1023
105,63,1023
110,63,1023
115,65,1023
120,65,1023
125,61,1023
130,61,1023
135,62,1023
140,62,1023
145,62,1023
150,63,1023
155,63,1023
160,63,1023
165,63,1023
170,61,1023
175,61,1022
180,63,1023
185,63,1023
190,63,1023
195,63,1023
200,63,1023
205,62,1023
210,62,1023
215,64,1023
220,64,1023
225,62,1023
230,62,1023
235,64,1023
240,64,1023
245,64,1023
250,60,1023
255,60,1023
260,62,1023
265,62,1023
270,64,1023
275,64,1023
280,62,1023
285,62,1023
290,62,1023
295,64,1023
300,64,1023
305,63,1023
310,63,1023
315,64,1023
320,64,1023
325,63,1023
330,63,1023
335,61,1023
340,61,1023
345,61,1023
350,62,1023
355,62,1023
360,64,1023
365,64,1023
370,64,1021
375,64,1023
380,61,1023
385,61,1023
390,63,1023
395,63,1023
400,63,1023
405,64,1023
410,64,1023
415,62,1023
420,62,1023
425,63,1023
430,63,1023
435,62,1023
440,62,1023
445,62,1023
450,63,1023
455,63,1023
460,63,1023
465,63,1023
470,62,1023
475,62,1023
480,60,1023
485,60,1023
490,63,1023
495,63,1023
500,63,1023
505,63,1023
510,63,1023
515,61,1023
520,61,1023
525,63,1023
530,63,1023
535,63,1023
540,63,1023
545,63,1023
550,63,1023
555,63,1023
560,63,1020
565,63,1023
570,65,1023
575,65,1015
580,63,1023
585,63,1023
590,62,1023
595,62,1023
600,62,1023
605,59,1023
610,59,1023
615,62,1023
620,62,1023
625,64,1023
630,64,1023
635,61,1023
640,61,1023
645,65,1023
650,65,1023
655,65,1023
660,62,1023
665,62,1019
670,63,1023
675,63,1023
680,64,1023
685,64,1022
690,61,1023
695,61,1023
700,61,1023
705,63,1023
710,63,1023
715,63,1023
720,63,1023
725,62,1023
730,62,1023
735,61,1023
740,61,1023
745,62,1023
750,62,1023
755,62,1023
760,66,1023
765,66,1023
770,63,1023
775,63,1023
780,64,1023
785,64,1023
790,64,1023
795,64,1023
800,64,1023
805,60,1023
810,60,1023
815,63,1023
820,63,1023
825,63,1023
830,63,1020
835,63,1023
840,63,1023
845,63,1023
850,63,1023
855,63,1023
860,65,1023
865,65,1023
870,62,1023
875,62,1023
880,64,1023
885,64,1013
890,62,1023
895,62,1023
900,61,1023
905,61,1023
910,61,1023
915,64,1023
920,64,1023
925,62,1019
930,62,1023
935,61,1023
940,61,1019
945,63,1023
950,63,1023
955,63,1023
960,64,1023
965,64,1023
970,62,1023
975,62,1023
980,62,1023
985,62,1023
990,64,1023
995,64,1023
1000,64,1023
1005,64,1023
1010,64,1023
1015,65,1023
1020,65,1023
1025,60,1023
1030,60,1023
1035,62,1023
1040,62,1023
1045,62,1023
1050,62,1023
1055,62,1023
1060,64,1023
1065,64,1023
1070,63,1023
1075,63,1023
1080,65,1023
1085,65,1023
1090,64,1023
1095,64,1023
1100,64,1023
1105,63,1023
1110,63,1023
1115,62,1023
1120,62,1023
1125,64,1023
1130,64,1023
1135,64,1023
1140,64,1023
1145,64,1023
1150,63,1023
1155,63,1023
1160,65,1023
1165,65,1023
1170,62,1023
1175,62,1023
1180,64,1023
1185,64,1023
1190,64,1023
1195,62,1023
1200,62,1023
1205,62,1023
1210,62,1023
1215,61,1023
1220,61,1023
1225,63,1023
1230,63,1023
1235,63,1023
1240,63,1023
1245,63,1023
1250,62,1023
1255,62,1023
1260,62,1023
1265,62,1023
1270,61,1023
1275,61,1023
1280,62,1023
1285,62,1023
1290,62,1023
1295,64,1023
1300,64,1023
1305,62,1022
1310,62,1012
1315,61,1023
1320,61,1023
1325,60,1023
1330,60,1023
1335,60,1023
1340,64,1023
1345,64,1023
1350,63,1023
1355,63,1023
1360,62,1023
1365,62,1023
1370,60,1023
1375,60,1023
1380,60,1023
1385,63,1023
1390,63,1023
1395,64,1023
1400,64,1023
1405,64,1023
1410,64,1023
1415,62,1023
1420,62,1023
1425,62,1023
1430,61,1023
1435,61,1023
1440,63,1023
1445,63,1023
1450,61,1023
1455,61,1023
1460,61,1023
1465,61,1023
1470,61,1023
1475,62,1023
1480,62,1023
1485,64,1023
1490,64,1023
1495,60,1023
1500,60,1023
1505,64,1023
1510,64,1023
1515,63,1023
1520,63,1023
1525,63,1023
1530,61,1023
1535,61,1023
1540,62,1023
1545,62,1023
1550,62,1022
1555,62,1023
1560,64,1023
1565,64,1023
1570,64,1023
1575,62,1023
1580,62,1023
1585,62,1023
1590,62,1023
1595,63,1023
1600,63,1023
1605,63,1023
1610,63,1023
1615,63,1023
1620,64,1023
1625,64,1023
1630,63,1023
1635,63,1023
1640,60,1023
1645,60,1022
1650,60,1023
1655,61,1023
1660,61,1023
1665,64,1023
1670,64,1023
1675,63,1023
1680,63,1023
1685,62,1023
1690,62,1023
1695,62,1023
1700,62,1023
1705,62,1023
1710,63,1023
1715,63,1023
1720,62,1023
1725,62,1023
1730,64,1023
1735,64,1023
1740,64,1023
1745,63,1023
1750,63,1014
1755,62,1023
1760,62,1023
1765,63,1023
1770,63,1023
1775,64,1023
1780,64,1023
1785,64,1023
1790,65,1023
1795,65,1023
1800,62,1023
1805,62,1023
1810,63,1023
1815,63,1023
1820,63,1023
1825,63,1023
1830,63,1023
1835,61,1023
1840,61,1023
1845,65,1023
1850,65,1023
1855,63,1023
1860,63,1023
1865,64,1023
1870,64,1023
1875,64,1023
1880,62,1012
1885,62,1023
1890,63,1023
1895,63,1023
1900,63,1023
1905,63,1023
1910,63,1023
1915,63,1021
1920,63,1023
1925,62,1023
1930,62,1023
1935,63,1023
1940,63,1023
1945,62,1023
1950,62,1012
1955,60,870
1960,60,787
1965,56,787
1970,56,833
1975,56,872
1980,55,913
1985,55,931
1990,57,930
1995,57,923
2000,60,908
2005,60,899
2010,57,921
2015,57,949
2020,57,982
2025,59,1005
2030,59,1023
2035,58,1014
2040,58,1023
2045,62,1023
2050,62,1023
2055,58,1023
2060,58,1023
2065,64,1023
2070,64,1023
2075,64,1023
2080,65,1023
2085,65,1023
2090,67,1023
2095,67,1023
2100,68,1023
2105,68,1023
2110,70,1023
2115,70,1023
2120,70,1023
2125,72,1023
2130,72,1023
2135,73,1023
2140,73,1023
2145,71,1023
2150,71,1023
2155,71,1023
2160,72,1023
2165,72,1023
2170,73,1023
2175,73,1023
2180,74,1023
2185,74,1023
2190,71,1023
2195,71,1023
2200,73,1019
2205,73,1023
2210,73,1023
2215,72,1023
2220,72,1023
2225,71,1018
2230,71,1023
2235,70,1023
2240,70,1023
2245,72,1023
2250,72,1023
2255,72,1023
2260,71,1023
2265,71,1023
2270,71,1023
2275,71,1023
2280,73,1023
2285,73,1023
2290,71,1023
2295,71,1023
2300,71,1023
2305,73,1023
2310,73,1023
2315,71,1023
2320,71,1023
2325,73,1023
2330,73,1023
2335,72,1023
2340,72,1023
2345,72,1023
2350,73,1023
2355,73,1023
2360,75,1023
2365,75,1023
2370,72,1023
2375,72,1023
2380,71,1023
2385,71,1023
2390,71,1023
2395,73,1023
2400,73,1022
2405,70,1023
2410,70,1023
2415,71,1022
2420,71,1023
2425,70,1023
2430,70,1023
2435,67,1023
2440,67,1023
2445,67,1023
2450,64,1023
2455,64,1023
2460,60,747
2465,60,712
2470,56,770
2475,56,856
2480,58,939
2485,58,1002
2490,58,1023
2495,58,1023
2500,58,1023
2505,59,1023
2510,59,1023
2515,60,1023
2520,60,1023
2525,60,1023
2530,60,1023
2535,60,1023
2540,59,1023
2545,59,1023
2550,60,1023
2555,60,1021
2560,63,1023
2565,63,1023
2570,65,1023
2575,65,1023
2580,65,1023
2585,67,1022
2590,67,1012
2595,72,1023
2600,72,1023
2605,70,1023
2610,70,1023
2615,72,1023
2620,72,1023
2625,72,1023
2630,71,1023
2635,71,1023
2640,73,1023
2645,73,1023
2650,71,1023
2655,71,1023
2660,71,1023
2665,71,1023
2670,71,1023
2675,71,1023
2680,71,1023
2685,71,1023
2690,71,1023
2695,71,1023
2700,71,1023
2705,70,1023
2710,70,1023
2715,72,1023
2720,72,1023
2725,72,1023
2730,70,1023
2735,70,1023
2740,72,1023
2745,72,1023
2750,74,1023
2755,74,1023
2760,73,1023
2765,73,1023
2770,73,1023
2775,71,1023
2780,71,1023
2785,70,1023
2790,70,1023
2795,71,1023
2800,71,1023
2805,72,1023
2810,72,1023
2815,72,1023
2820,67,1023
2825,67,1023
2830,70,1022
2835,70,1023
2840,70,1023
2845,70,1023
2850,70,1023
2855,70,1023
2860,70,1023
2865,71,1023
2870,71,1023
2875,70,1023
2880,70,1023
2885,69,1023
2890,69,1023
2895,70,1023
2900,70,1023
2905,67,1021
2910,67,1023
2915,67,1023
2920,66,1023
2925,66,1023
2930,62,1023
2935,62,754
2940,56,712
2945,56,741
2950,54,818
2955,54,890
2960,54,960
2965,52,1014
2970,52,1023
2975,56,1023
2980,56,1023
2985,54,1023
2990,54,1023
2995,57,1023
3000,57,1023
3005,57,1023
3010,59,1023
3015,59,1023
3020,59,1023
3025,59,1023
3030,61,1023
3035,61,1023
3040,65,1023
3045,65,1023
3050,65,1023
3055,66,1023
3060,66,1023
3065,68,1023
3070,68,1023
3075,70,1023
3080,70,1023
3085,71,1023
3090,71,1023
3095,72,1023
3100,72,1023
3105,72,1023
3110,71,1023
3115,71,1023
3120,70,1023
3125,70,1023
3130,68,1023
3135,68,1023
3140,69,1023
3145,69,1023
3150,69,1023
3155,69,1023
3160,69,1023
3165,70,1023
3170,70,1019
3175,66,1023
3180,66,1023
3185,68,1023
3190,68,1023
3195,68,1023
3200,69,1023
3205,69,1023
3210,68,1023
3215,68,1023
3220,70,1023
3225,70,1023
3230,69,1023
3235,69,1023
3240,69,1023
3245,71,1023
3250,71,1023
3255,69,1023
3260,69,1023
3265,68,1023
3270,68,1023
3275,68,1023
3280,68,1023
3285,68,1023
3290,67,1023
3295,67,1023
3300,67,1023
3305,67,1023
3310,66,1023
3315,66,1023
3320,67,1023
3325,67,1023
3330,67,1023
3335,67,1023
3340,67,1023
3345,71,1023
3350,71,1023
3355,68,1023
3360,68,1023
3365,69,1020
3370,69,1023
3375,70,1023
3380,70,1023
3385,70,1023
3390,67,1023
3395,67,1023
3400,68,1023
3405,68,1023
3410,65,1023
3415,65,1023
3420,62,1023
3425,62,1023
3430,62,819
3435,59,715
3440,59,735
3445,51,817
3450,51,905
3455,52,960
3460,52,988
3465,55,1007
3470,55,1012
3475,55,1007
3480,56,1003
3485,56,1002
3490,53,1007
3495,53,1019
3500,54,1023
3505,54,1023
3510,54,1023
3515,54,1023
3520,57,1023
3525,57,1023
3530,57,1023
3535,60,1023
3540,60,1023
3545,62,1023
3550,62,1023
3555,67,1023
3560,67,1023
3565,67,1023
3570,67,1023
3575,67,1023
3580,70,1023
3585,70,1023
3590,72,1023
3595,72,1023
3600,72,1023
3605,72,1023
3610,69,1023
3615,69,1023
3620,69,1023
3625,68,1023
3630,68,1023
3635,64,1023
3640,64,1023
3645,64,1023
3650,64,1023
3655,60,1023
3660,60,1023
3665,60,1023
3670,55,824
3675,55,733
3680,50,779
3685,50,897
3690,52,996
3695,52,1023
3700,54,1023
3705,54,1023
3710,54,1023
3715,55,1023
3720,55,1023
3725,55,1023
3730,55,1023
3735,58,1023
3740,58,1023
3745,61,1023
3750,61,1023
3755,63,1023
3760,63,1023
3765,63,1023
3770,64,1023
3775,64,1023
3780,68,1023
3785,68,1023
3790,68,1023
3795,68,1023
3800,71,1023
3805,71,1023
3810,71,1023
3815,73,1023
3820,73,1023
3825,73,1023
3830,73,1023
3835,74,1023
3840,74,1023
3845,73,1023
3850,73,1023
3855,73,1023
3860,74,1023
3865,74,1023
3870,73,1023
3875,73,1023
3880,72,1023
3885,72,1023
3890,70,1023
3895,70,1023
3900,70,1023
3905,68,1023
3910,68,1023
3915,64,1023
3920,64,1023
3925,58,1023
3930,58,725
