0,67,1023
5,68,1023
10,68,1023
15,67,1023
20,67,1023
25,67,1023
30,68,1023
35,68,1023
40,69,1023
45,69,1023
50,71,1023
55,71,1023
60,71,1023
65,70,1023
70,70,1023
75,69,1023
80,69,1023
85,68,1017
90,68,1023
95,68,1023
100,69,1023
105,69,1023
110,68,1023
115,68,1023
120,69,1023
125,69,1023
130,68,1023
135,68,1023
140,68,1023
145,67,1023
150,67,1023
155,66,1019
160,66,1023
165,68,1023
170,68,1023
175,68,1023
180,68,1023
185,68,1023
190,70,1023
195,70,1023
200,68,1023
205,68,1023
210,68,1023
215,69,1023
220,69,1023
225,67,1023
230,67,1023
235,68,1023
240,68,1023
245,68,1023
250,67,1023
255,67,1023
260,67,1023
265,67,1023
270,68,1023
275,68,1023
280,68,1023
285,67,1023
290,67,1012
295,67,1023
300,67,1023
305,66,1023
310,66,1023
315,66,1023
320,67,1023
325,67,1023
330,67,1023
335,67,1023
340,68,1023
345,68,1013
350,68,1023
355,67,1023
360,67,1023
365,67,1023
370,67,1012
375,67,1023
380,67,1023
385,67,1023
390,68,1023
395,68,1023
400,67,1023
405,67,1023
410,67,1023
415,67,1023
420,67,1023
425,69,1023
430,69,1019
435,69,1023
440,69,1022
445,66,1023
450,66,1023
455,66,1023
460,68,1023
465,68,1023
470,68,1023
475,68,1023
480,67,1023
485,67,1023
490,67,1023
495,67,1023
500,67,1023
505,68,1023
510,68,1012
515,69,1023
520,69,1023
525,69,1023
530,67,1023
535,67,1023
540,68,1023
545,68,1023
550,68,1023
555,68,1023
560,68,1023
565,69,1023
570,69,1023
575,67,1023
580,67,1023
585,69,1023
590,69,1023
595,66,1023
600,66,1023
605,66,1023
610,69,1023
615,69,1023
620,67,1023
625,67,1023
630,67,1023
635,67,1023
640,70,1023
645,70,1023
650,68,1013
655,68,1023
660,68,1023
665,66,1023
670,66,1023
675,66,1023
680,66,1012
685,67,1023
690,67,1023
695,69,1023
700,69,1023
705,69,1023
710,65,1023
715,65,1023
720,64,1023
725,64,1023
730,68,1023
735,68,1023
740,67,1023
745,67,1023
750,67,1023
755,67,1023
760,67,1023
765,67,1023
770,67,1023
775,69,1023
780,69,1023
785,66,1023
790,66,1023
795,67,1023
800,67,1016
805,67,1023
810,68,1023
815,68,1023
820,67,1023
825,67,1023
830,68,1023
835,68,1023
840,67,1023
845,67,1023
850,67,1023
855,67,1023
860,67,1023
865,66,1023
870,66,1023
875,66,1023
880,66,1023
885,70,1023
890,70,1023
895,66,1023
900,66,1023
905,68,1023
910,68,1023
915,68,1023
920,67,1023
925,67,1023
930,68,1023
935,68,1023
940,68,1023
945,68,1022
950,66,1023
955,66,1023
960,66,1023
965,68,1023
970,68,1023
975,65,1023
980,65,1023
985,67,1023
990,67,1022
995,67,1023
1000,67,1023
1005,66,1023
1010,66,1023
1015,66,1023
1020,67,1023
1025,67,1023
1030,68,1023
1035,68,1016
1040,65,1023
1045,65,1023
1050,67,1023
1055,67,1023
1060,67,1023
1065,66,1012
1070,66,1023
1075,66,1023
1080,66,1023
1085,68,1023
1090,68,1023
1095,66,1023
1100,66,1023
1105,66,1023
1110,65,1023
1115,65,1023
1120,65,1023
1125,65,1023
1130,68,1023
1135,68,1023
1140,63,1023
1145,63,1023
1150,67,1023
1155,67,1023
1160,67,1023
1165,65,1023
1170,65,1023
1175,67,1023
1180,67,1023
1185,68,1023
1190,68,1023
1195,66,1023
1200,66,1023
1205,66,1023
1210,67,1023
1215,67,1023
1220,64,1023
1225,64,1023
1230,64,1023
1235,64,1023
1240,65,1023
1245,65,1023
1250,65,1023
1255,66,1023
1260,66,1023
1265,65,1023
1270,65,1023
1275,65,1023
1280,65,1023
1285,64,1023
1290,64,1023
1295,64,1023
1300,64,1023
1305,64,1023
1310,64,1023
1315,64,1023
1320,66,1023
1325,66,1023
1330,66,1023
1335,66,1023
1340,66,1023
1345,65,1023
1350,65,1023
1355,65,1023
1360,65,1023
1365,64,1023
1370,64,1023
1375,65,1023
1380,65,1023
1385,65,1023
1390,65,1023
1395,65,1023
1400,63,1023
1405,63,1023
1410,62,1023
1415,62,1023
1420,65,1023
1425,65,1023
1430,65,1023
1435,65,1023
1440,65,1012
1445,65,1023
1450,65,1023
1455,61,1023
1460,61,1023
1465,66,1023
1470,66,1023
1475,66,1023
1480,66,1023
1485,66,1023
1490,66,1023
1495,66,1023
1500,69,1023
1505,69,1023
1510,73,1023
1515,73,1023
1520,73,1023
1525,76,1023
1530,76,1023
1535,83,1023
1540,83,1023
1545,83,1023
1550,86,1023
1555,86,1015
1560,87,1023
1565,87,1011
1570,91,1023
1575,91,1023
1580,91,1023
1585,94,1023
1590,94,1023
1595,96,1023
1600,96,1023
1605,95,1023
1610,95,1023
1615,95,1023
1620,96,1023
1625,96,1023
1630,98,1023
1635,98,1023
1640,96,1023
1645,96,1012
