0,54
5,59
10,59
15,59
20,57
25,57
30,54
35,54
40,54
45,54
50,54
55,53
60,53
65,54
70,54
75,57
80,57
85,57
90,56
95,56
100,57
105,57
110,57
115,54
120,54
125,51
130,51
135,52
140,52
145,52
150,56
155,56
160,56
165,56
170,55
175,55
180,55
185,54
190,54
195,57
200,57
205,58
210,58
215,58
220,56
225,56
230,58
235,58
240,54
245,54
250,54
255,57
260,57
265,54
270,54
275,57
280,57
285,57
290,57
295,57
300,53
305,53
310,55
315,55
320,55
325,53
330,53
335,56
340,56
345,58
350,58
355,58
360,55
365,55
370,56
375,56
380,53
385,53
390,53
395,54
400,54
405,56
410,56
415,56
420,56
425,56
430,54
435,54
440,53
445,53
450,56
455,56
460,56
465,55
470,55
475,56
480,56
485,54
490,54
495,54
500,56
505,56
510,53
515,53
520,55
525,55
530,55
535,55
540,55
545,54
550,54
555,55
560,55
565,55
570,57
575,57
580,54
585,54
590,59
595,59
600,59
605,58
610,58
615,53
620,53
625,55
630,55
635,55
640,55
645,55
650,58
655,58
660,58
665,56
670,56
675,55
680,55
685,55
690,55
695,55
700,54
705,54
710,55
715,55
720,53
725,53
730,53
735,56
740,56
745,55
750,55
755,57
760,57
765,57
770,55
775,55
780,54
785,54
790,55
795,55
800,55
805,56
810,56
815,56
820,56
825,57
830,57
835,57
840,53
845,53
850,53
855,53
860,56
865,56
870,56
875,55
880,55
885,55
890,55
895,56
900,56
905,56
910,55
915,55
920,57
925,57
930,56
935,56
940,56
945,55
950,55
955,56
960,56
965,53
970,53
975,53
980,54
985,54
990,55
995,55
1000,53
1005,53
1010,53
1015,55
1020,55
1025,55
1030,55
1035,56
1040,56
1045,56
1050,54
1055,54
1060,54
1065,54
1070,56
1075,56
1080,56
1085,54
1090,54
1095,57
1100,57
1105,57
1110,55
1115,55
1120,57
1125,57
1130,54
1135,54
1140,54
1145,53
1150,53
1155,56
1160,56
1165,57
1170,57
1175,57
1180,54
1185,54
1190,54
1195,54
1200,54
1205,57
1210,57
1215,57
1220,57
1225,54
1230,54
1235,54
1240,56
1245,56
1250,56
1255,56
1260,56
1265,55
1270,55
1275,55
1280,55
1285,55
1290,55
1295,55
1300,54
1305,54
1310,54
1315,54
1320,58
1325,58
1330,58
1335,56
1340,56
1345,56
1350,56
1355,56
1360,57
1365,57
1370,54
1375,54
1380,56
1385,56
1390,56
1395,56
1400,56
1405,56
1410,56
1415,55
1420,55
1425,55
1430,57
1435,57
1440,52
1445,52
1450,56
1455,56
1460,56
1465,55
1470,55
1475,55
1480,55
1485,55
1490,57
1495,57
1500,55
1505,55
1510,56
1515,56
1520,56
1525,57
1530,57
1535,58
1540,58
1545,56
1550,56
1555,56
1560,55
1565,55
1570,54
1575,54
1580,54
1585,55
1590,55
1595,57
1600,57
1605,54
1610,54
1615,54
1620,55
1625,55
1630,56
1635,56
1640,55
1645,55
1650,55
1655,57
1660,57
1665,57
1670,57
1675,57
1680,53
1685,53
1690,57
1695,57
1700,58
1705,58
1710,58
1715,55
1720,55
1725,56
1730,56
1735,54
1740,54
1745,54
1750,55
1755,55
1760,55
1765,55
1770,52
1775,52
1780,52
1785,55
1790,55
1795,56
1800,56
1805,53
1810,53
1815,53
1820,59
1825,59
1830,57
1835,57
1840,57
1845,55
1850,55
1855,55
1860,55
1865,55
1870,55
1875,55
1880,54
1885,54
1890,57
1895,57
1900,57
1905,55
1910,55
1915,56
1920,56
1925,56
1930,55
1935,55
1940,58
1945,58
1950,56
1955,56
1960,56
1965,54
1970,54
1975,54
1980,54
1985,54
1990,54
1995,54
2000,53
