0,25
5,27
10,27
15,26
20,26
25,25
30,25
35,26
40,26
45,26
50,24
55,24
60,25
65,25
70,24
75,24
80,26
85,26
90,25
95,25
100,25
105,25
110,25
115,26
120,26
125,25
130,25
135,26
140,26
145,27
150,27
155,27
160,27
165,27
170,23
175,23
180,26
185,26
190,26
195,26
200,26
205,26
210,26
215,26
220,26
225,26
230,26
235,26
240,26
245,25
250,25
255,25
260,27
265,27
270,24
275,24
280,24
285,24
290,28
295,28
300,25
305,25
310,25
315,25
320,25
325,25
330,25
335,25
340,25
345,25
350,25
355,25
360,27
365,27
370,26
375,26
380,26
385,26
390,25
395,25
400,25
405,25
410,25
415,29
420,29
425,26
430,26
435,26
440,26
445,26
450,26
455,23
460,23
465,23
470,27
475,27
480,27
485,27
490,26
495,26
500,26
505,26
510,26
515,26
520,26
525,23
530,23
535,24
540,24
545,26
550,26
555,26
560,26
565,26
570,25
575,25
580,26
585,26
590,26
595,26
600,24
605,24
610,24
615,25
620,25
625,24
630,24
635,27
640,27
645,26
650,26
655,27
660,27
665,27
670,25
675,25
680,27
685,27
690,25
695,25
700,27
705,27
710,25
715,25
720,25
725,29
730,29
735,26
740,26
745,26
750,26
755,26
760,26
765,26
770,25
775,25
780,27
785,27
790,27
795,27
800,25
805,25
810,27
815,27
820,27
825,25
830,25
835,25
840,25
845,26
850,26
855,25
860,25
865,25
870,26
875,26
880,26
885,26
890,26
895,26
900,25
905,25
910,27
915,27
920,27
925,25
930,25
935,26
940,26
945,26
950,26
955,24
960,24
965,27
970,27
975,27
980,28
985,28
990,26
995,26
1000,28
1005,28
1010,28
1015,28
1020,28
1025,27
1030,27
1035,27
1040,27
1045,28
1050,28
1055,25
1060,25
1065,25
1070,27
1075,27
1080,29
1085,29
1090,26
1095,26
1100,24
1105,24
1110,24
1115,24
1120,24
1125,26
1130,26
1135,24
1140,24
1145,27
1150,27
1155,27
1160,28
1165,28
1170,25
1175,25
1180,26
1185,26
1190,26
1195,26
1200,26
1205,26
1210,26
1215,26
1220,26
1225,24
1230,24
1235,27
1240,27
1245,27
1250,27
1255,27
1260,27
1265,27
1270,27
1275,27
1280,26
1285,26
1290,25
1295,25
1300,25
1305,25
1310,25
1315,27
1320,27
1325,28
1330,28
1335,26
1340,26
1345,26
1350,28
1355,28
1360,27
1365,27
1370,28
1375,28
1380,25
1385,25
1390,25
1395,25
1400,25
1405,25
1410,25
1415,26
1420,26
1425,25
1430,25
1435,25
1440,24
1445,24
1450,27
1455,27
1460,26
1465,26
1470,27
1475,27
1480,27
1485,26
1490,26
1495,26
1500,26
1505,28
1510,28
1515,27
1520,27
1525,27
1530,27
1535,27
1540,26
1545,26
1550,24
1555,24
1560,26
1565,26
1570,26
1575,26
1580,26
1585,27
1590,27
1595,27
1600,27
1605,25
1610,25
1615,26
1620,26
1625,26
1630,27
1635,27
1640,27
1645,27
1650,26
1655,26
1660,26
1665,26
1670,26
1675,29
1680,29
1685,28
1690,28
1695,25
1700,25
1705,28
1710,28
1715,28
1720,25
1725,25
1730,26
1735,26
1740,26
1745,26
1750,26
1755,26
1760,26
1765,26
1770,26
1775,23
1780,23
1785,26
1790,26
1795,28
1800,28
1805,28
1810,28
1815,28
1820,26
1825,26
1830,26
1835,26
1840,27
1845,27
1850,27
1855,25
1860,25
1865,24
1870,24
1875,25
1880,25
1885,27
1890,27
1895,27
1900,28
1905,28
1910,26
1915,26
1920,27
1925,27
1930,27
1935,27
1940,27
1945,27
1950,27
1955,29
1960,29
1965,26
1970,26
1975,27
1980,27
1985,27
1990,27
1995,27
2000,27
