0,69,1023
5,69,1023
10,67,1023
15,67,1023
20,67,1023
25,67,1023
30,67,1023
35,67,1023
40,67,1023
45,68,1023
50,68,1023
55,67,1023
60,67,1023
65,68,1023
70,68,1023
75,66,1023
80,66,1023
85,69,1023
90,69,1023
95,67,1023
100,67,1023
105,67,1023
110,67,1023
115,67,1023
120,66,1023
125,66,1023
130,69,1023
135,69,1023
140,69,1023
145,69,1023
150,67,1023
155,67,1023
160,67,1023
165,67,1012
170,67,1023
175,69,1023
180,69,1023
185,71,1023
190,71,1023
195,69,1023
200,69,1023
205,69,1023
210,67,1023
215,67,1023
220,68,1023
225,68,1023
230,67,1023
235,67,1023
240,70,1023
245,70,1023
250,69,1023
255,69,1023
260,69,1022
265,69,1023
270,69,1023
275,67,1023
280,67,1023
285,68,1023
290,68,1023
295,68,1023
300,68,1023
305,69,1023
310,69,1023
315,69,1023
320,66,1023
325,66,1023
330,67,1023
335,67,1023
340,68,1023
345,68,1020
350,67,1023
355,67,1023
360,67,1023
365,68,1023
370,68,1023
375,69,1023
380,69,1015
385,67,1023
390,67,1023
395,69,1023
400,69,1023
405,68,1023
410,68,1023
415,68,1023
420,67,1023
425,67,1023
430,68,1023
435,68,1023
440,65,1023
445,65,1023
450,69,1023
455,69,1023
460,69,1023
465,69,1023
470,69,1023
475,67,1023
480,67,1023
485,67,1023
490,67,1023
495,66,1023
500,66,1023
505,67,1023
510,67,1023
515,67,1013
520,68,1023
525,68,1023
530,68,1023
535,68,1023
540,70,1023
545,70,1023
550,68,1023
555,68,1023
560,68,1023
565,68,1023
570,68,1023
575,67,1023
580,67,1019
585,67,1023
590,67,1023
595,70,1023
600,70,1023
605,67,1023
610,67,1023
615,67,1023
620,69,1023
625,69,1023
630,68,1023
635,68,1013
640,68,1023
645,68,1023
650,67,1023
655,67,1023
660,69,1023
665,69,1023
670,69,1023
675,65,1023
680,65,1023
685,70,1023
690,70,1023
695,68,1023
700,68,1023
705,67,1023
710,67,1023
715,67,1023
720,68,1023
725,68,1023
730,65,1023
735,65,1019
740,67,1023
745,67,1023
750,69,1023
755,69,1023
760,67,1023
765,67,1023
770,67,1023
775,68,1023
780,68,1019
785,69,1023
790,69,1023
795,68,1023
800,68,1023
805,66,1023
810,66,1023
815,70,1023
820,70,1023
825,70,1023
830,68,1023
835,68,1019
840,67,1023
845,67,1023
850,68,1023
855,68,1018
860,66,1023
865,66,1023
870,66,1023
875,68,1023
880,68,1023
885,66,1023
890,66,1019
895,66,1023
900,66,1023
