0,79,1023
5,79,1023
10,79,1023
15,79,1023
20,81,1021
25,81,1023
30,80,1023
35,80,1023
40,80,1023
45,80,1023
50,80,1023
55,80,1023
60,80,1023
65,81,1023
70,81,1023
75,81,1023
80,81,1023
85,81,1023
90,81,1023
95,81,1023
100,80,1023
105,80,1023
110,82,1023
115,82,1023
120,82,1023
125,82,1023
130,81,1023
135,81,1023
140,81,1023
145,78,1023
150,78,1023
155,80,1023
160,80,1022
165,81,1023
170,81,1023
175,81,1023
180,81,1023
185,81,1023
190,81,1023
195,81,1023
200,81,1023
205,81,1023
210,81,1023
215,82,1023
220,82,1023
225,80,1023
230,80,1023
235,79,1023
240,79,1023
245,82,1023
250,82,1023
255,82,1023
260,80,1023
265,80,1023
270,82,1023
275,82,1023
280,80,1023
285,80,1023
290,82,1023
295,82,1023
300,78,1023
305,78,1023
310,78,1023
315,83,1023
320,83,1023
325,80,1023
330,80,1018
335,80,1023
340,80,1023
345,78,1023
350,78,1023
355,78,1023
360,81,1023
365,81,1015
370,80,1023
375,80,1023
380,79,1023
385,79,1023
390,79,1023
395,81,1023
400,81,1023
405,81,1023
410,81,1023
415,79,1023
420,79,1023
425,79,1023
430,82,1023
435,82,1023
440,80,1023
445,80,1013
450,79,1023
455,79,1023
460,79,1023
465,82,1023
470,82,1023
475,80,1023
480,80,1023
485,80,1023
490,80,1023
495,80,1023
500,83,1019
505,83,1023
510,79,1023
515,79,1023
520,80,1023
525,80,1023
530,80,1023
535,81,1023
540,81,1023
545,79,1023
550,79,1023
555,81,1023
560,81,1023
565,81,1023
570,83,1023
575,83,1023
580,82,1023
585,82,1023
590,80,1023
595,80,1023
600,80,1023
605,81,1023
610,81,1023
615,80,1023
620,80,1022
625,80,1023
630,80,1023
635,80,1023
640,80,1023
645,80,1023
650,80,1023
655,80,1023
660,78,1023
665,78,1023
670,78,1023
675,77,1023
680,77,1023
685,84,1023
690,84,1023
695,80,1023
700,80,1023
705,80,1023
710,83,1023
715,83,1023
720,82,1023
725,82,1023
730,81,1023
735,81,1018
740,81,1023
745,81,1023
750,81,1023
755,80,1017
760,80,1023
765,79,1023
770,79,1018
775,79,1023
780,79,1023
785,79,1023
790,83,1023
795,83,1021
800,80,1023
805,80,1023
810,80,1023
815,79,1022
820,79,1023
825,82,1023
830,82,1023
835,81,1023
840,81,1023
845,81,1023
850,80,1023
855,80,1023
860,83,1023
865,83,1023
870,79,1023
875,79,1023
880,79,1023
885,80,1023
890,80,1023
895,80,1018
900,80,1023
905,82,1023
910,82,1015
915,82,1023
920,79,1023
925,79,1023
930,80,1023
935,80,1023
940,78,1023
945,78,1023
950,78,1023
955,82,1023
960,82,1023
965,78,1023
970,78,1023
975,80,1023
980,80,1018
985,80,1023
990,80,1023
995,80,1023
1000,80,1023
1005,80,1023
1010,80,1023
1015,80,1023
1020,82,1023
1025,82,1023
1030,81,1023
